"PointID", "x", "y", "z", "Density", "Momentum_x", "Momentum_y", "Momentum_z", "Energy", "Nu_Tilde", "Pressure", "Temperature", "Mach", "Pressure_Coefficient", "Laminar_Viscosity", "Skin_Friction_Coefficient_x", "Skin_Friction_Coefficient_y", "Skin_Friction_Coefficient_z", "Heat_Flux", "Y_Plus", "Eddy_Viscosity"
39555, 8.697316922148000e-01, 1.164731811938400e+00, 2.238577493898000e-02, 9.029033153501879e-01, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 2.707161913315226e+00, 1.000000000000000e-10, 1.082864765326090e+00, 1.183320563402721e+00, 0.000000000000000e+00, 1.386977442093036e-01, 6.265446530046898e-08, 5.335053120975495e-03, -2.539235520874402e-06, -1.021528133884480e-04, -7.059042589350021e+04, 1.918625362308439e+01, 1.160049870311317e-08
39556, 8.857720464987000e-01, 1.164300571383900e+00, 2.198398075754400e-02, 8.862247661282011e-01, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 2.654863420047934e+00, 1.000000000000000e-10, 1.061945368019173e+00, 1.182300107510848e+00, 0.000000000000000e+00, 9.685894959546945e-02, 6.261422572355359e-08, 5.366632323508583e-03, -5.065212803801503e-07, -1.666893689747002e-04, -7.163589557300312e+04, 1.910343018451512e+01, 1.160049870311317e-08
39557, 9.017467278105000e-01, 1.163604007237200e+00, 2.139183185156700e-02, 8.699986991858628e-01, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 2.604573066525613e+00, 1.000000000000000e-10, 1.041829226610245e+00, 1.181537119131711e+00, 0.000000000000000e+00, 5.662666677761362e-02, 6.258412742190686e-08, 5.397528867738199e-03, 2.063964721276177e-06, -2.296266717289539e-04, -7.270807202999623e+04, 1.902288656221967e+01, 1.160049870311317e-08
39558, 9.175722393660000e-01, 1.162658866704300e+00, 2.062357530843900e-02, 8.548958989326162e-01, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 2.558183288915461e+00, 1.000000000000000e-10, 1.023273315566184e+00, 1.180994436908667e+00, 0.000000000000000e+00, 1.951484468949127e-02, 6.256271378441578e-08, 5.426811958336551e-03, 4.969316346316911e-06, -2.882659196153544e-04, -7.375586825369140e+04, 1.894485559819112e+01, 1.160049870311317e-08
39559, 9.331729794924000e-01, 1.161496012493400e+00, 1.970324217254100e-02, 8.414673033950524e-01, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 2.517280234500913e+00, 1.000000000000000e-10, 1.006912093800365e+00, 1.180657005362280e+00, 0.000000000000000e+00, -1.320759884214695e-02, 6.254939661334210e-08, 5.453367889074209e-03, 7.920285427284688e-06, -3.403591912261378e-04, -7.466892151725120e+04, 1.887146029273758e+01, 1.160049870311317e-08
39560, 9.484798061534999e-01, 1.160156355636300e+00, 1.866183989578200e-02, 8.304002205636201e-01, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 2.483746827598276e+00, 1.000000000000000e-10, 9.934987310393102e-01, 1.180454623460237e+00, 0.000000000000000e+00, -4.003432436425624e-02, 6.254140843162422e-08, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.160049870311317e-08
39561, 9.634280033604000e-01, 1.158685592080800e+00, 1.753293944881800e-02, 8.323538689771206e-01, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 2.491760019618233e+00, 1.000000000000000e-10, 9.967040078472931e-01, 1.181483439553852e+00, 0.000000000000000e+00, -3.362377074829048e-02, 6.258200950607286e-08, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.160049870311317e-08
39562, 9.779558456967000e-01, 1.157127144939600e+00, 1.634828037570600e-02, 8.248131947329986e-01, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 2.468919994525789e+00, 1.000000000000000e-10, 9.875679978103156e-01, 1.181356145685497e+00, 0.000000000000000e+00, -5.189579082224548e-02, 6.257698696111278e-08, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.160049870311317e-08
39563, 9.920037609582000e-01, 1.155518097311700e+00, 1.513455413412300e-02, 8.187843873809135e-01, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 2.450718207420050e+00, 1.000000000000000e-10, 9.802872829680197e-01, 1.181281091542041e+00, 0.000000000000000e+00, -6.645722050683721e-02, 6.257402547470874e-08, 5.509867159712204e-03, 1.677148713248534e-05, -4.726038757485253e-04, -7.714631936763978e+04, 1.872969015717814e+01, 1.160049870311317e-08
39564, 1.005514808644500e+00, 1.153886201709900e+00, 1.391147816667600e-02, 8.134823187315785e-01, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 2.434755443663872e+00, 1.000000000000000e-10, 9.739021774655486e-01, 1.181235949161053e+00, 0.000000000000000e+00, -7.922743151177934e-02, 6.257224420101849e-08, 5.525601338480737e-03, 1.836191991910402e-05, -4.943164398873149e-04, -7.765147899366096e+04, 1.869118667506184e+01, 1.160049870311317e-08
39565, 1.018435756565100e+00, 1.152249760437900e+00, 1.269182341416900e-02, 8.082607768648722e-01, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 2.419063557705329e+00, 1.000000000000000e-10, 9.676254230821313e-01, 1.181204799782607e+00, 0.000000000000000e+00, -9.178094027861404e-02, 6.257101505738499e-08, 5.544362308890666e-03, 1.996179859166285e-05, -5.160862528535386e-04, -7.819832973842965e+04, 1.864359774001460e+01, 1.160049870311317e-08
39566, 1.030720191034800e+00, 1.150619778802500e+00, 1.148279404613160e-02, 8.026646781160979e-01, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 2.402274441229006e+00, 1.000000000000000e-10, 9.609097764916021e-01, 1.181184928002524e+00, 0.000000000000000e+00, -1.052122334596723e-01, 6.257023091533411e-08, 5.566602443921083e-03, 2.171089835524155e-05, -5.397290114658563e-04, -7.881875819171766e+04, 1.859332115808339e+01, 1.160049870311317e-08
39567, 1.042330909331700e+00, 1.149002357571600e+00, 1.028841644975490e-02, 7.964473678291513e-01, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 2.383655532503385e+00, 1.000000000000000e-10, 9.534622130013538e-01, 1.181179337945085e+00, 0.000000000000000e+00, -1.201073604401690e-01, 6.257001033001834e-08, 5.594852304919554e-03, 2.371782511647808e-05, -5.665192311786250e-04, -7.956381629776738e+04, 1.852714644033969e+01, 1.160049870311317e-08
39568, 1.053242551401000e+00, 1.147402879775700e+00, 9.111574374289199e-03, 7.896195585443093e-01, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 2.363244859702878e+00, 1.000000000000000e-10, 9.452979438811510e-01, 1.181191336085040e+00, 0.000000000000000e+00, -1.364358986805747e-01, 6.257048377951439e-08, 5.626543783690665e-03, 2.599460624084667e-05, -5.962419046880713e-04, -8.039872961064790e+04, 1.845524167019764e+01, 1.160049870311317e-08
39569, 1.063444590427500e+00, 1.145827565805600e+00, 7.956326983600199e-03, 7.824218642592414e-01, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 2.341767134827541e+00, 1.000000000000000e-10, 9.367068539310160e-01, 1.181223712414264e+00, 0.000000000000000e+00, -1.536180785808445e-01, 6.257176134519431e-08, 5.661996841912746e-03, 2.848789500184313e-05, -6.280749047934504e-04, -8.131624400999317e+04, 1.837260745803357e+01, 1.160049870311317e-08
39570, 1.072942170195900e+00, 1.144285028510100e+00, 6.828068074248899e-03, 7.752296887817451e-01, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 2.320340384846217e+00, 1.000000000000000e-10, 9.281361539384868e-01, 1.181274231739383e+00, 0.000000000000000e+00, -1.707594785659030e-01, 6.257375479589064e-08, 5.699037071450135e-03, 3.107443631492853e-05, -6.603482484273558e-04, -8.226479697015292e+04, 1.829116126185874e+01, 1.160049870311317e-08
39571, 1.081758138680100e+00, 1.142784957344100e+00, 5.733400232200800e-03, 7.685384422472191e-01, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 2.300436463167656e+00, 1.000000000000000e-10, 9.201745852670621e-01, 1.181337730360398e+00, 0.000000000000000e+00, -1.866826159087524e-01, 6.257626033798021e-08, 5.736436432532917e-03, 3.358043467141263e-05, -6.910285280731123e-04, -8.319673114050204e+04, 1.820629036062966e+01, 1.160049870311317e-08
39572, 1.089932808797400e+00, 1.141337759499900e+00, 4.679102487198900e-03, 7.628063898589243e-01, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 2.283401916489820e+00, 1.000000000000000e-10, 9.133607665959281e-01, 1.181401360908290e+00, 0.000000000000000e+00, -2.003102532510203e-01, 6.257877101766790e-08, 5.770100102797251e-03, 3.579429376677865e-05, -7.176829988130047e-04, -8.402433772546143e+04, 1.813151220952730e+01, 1.160049870311317e-08
39573, 1.097525393883300e+00, 1.139951090843100e+00, 3.670388244471000e-03, 7.585134458081086e-01, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 2.270659604055880e+00, 1.000000000000000e-10, 9.082638416223517e-01, 1.181457702398505e+00, 0.000000000000000e+00, -2.105041031981731e-01, 6.258099403514001e-08, 5.796062162864110e-03, 3.750607465003105e-05, -7.380189695060508e-04, -8.465516240391806e+04, 1.807490359727143e+01, 1.160049870311317e-08
39574, 1.104614366560200e+00, 1.138629018552300e+00, 2.709752837711100e-03, 7.553518140827741e-01, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 2.261273418482079e+00, 1.000000000000000e-10, 9.045093673928314e-01, 1.181498647926411e+00, 0.000000000000000e+00, -2.180130516572138e-01, 6.258260955395520e-08, 5.815235977046637e-03, 3.878248526343580e-05, -7.529665732752220e-04, -8.512102881062815e+04, 1.802470335058403e+01, 1.160049870311317e-08
39575, 1.111294946656500e+00, 1.137362451287100e+00, 1.790235649614000e-03, 7.527012376536585e-01, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 2.253503271038400e+00, 1.000000000000000e-10, 9.014013084153597e-01, 1.181585058673734e+00, 0.000000000000000e+00, -2.242291696121572e-01, 6.258601882495755e-08, 5.820369746464280e-03, 4.001113811848522e-05, -7.659444885348090e-04, -8.532873561829521e+04, 1.801411130526755e+01, 1.160049870311317e-08
39576, 1.117681134795900e+00, 1.136127703713300e+00, 8.945903117425800e-04, 7.520160095443622e-01, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 2.252124201335865e+00, 1.000000000000000e-10, 9.008496805343459e-01, 1.181937955058515e+00, 0.000000000000000e+00, -2.253324253741848e-01, 6.259994078347555e-08, 5.816902854917041e-03, 4.160382239605792e-05, -7.811098104659486e-04, -8.517725380792339e+04, 1.800729690607069e+01, 1.160049870311317e-08
39577, 1.123908822592800e+00, 1.134893554254000e+00, 0.000000000000000e+00, 9.108980896223454e-01, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 2.750800274645727e+00, 1.000000000000000e-10, 1.100320109858290e+00, 1.191842027504266e+00, 0.000000000000000e+00, 1.736084332737042e-01, 6.298981143710794e-08, 2.833172216395172e-05, 1.011843393194533e-04, 6.339491215437827e-05, -5.235591400989407e+03, 7.994463754673031e+02, 1.160049870311317e-08
41342, 7.901635632966000e-01, 1.187549162376000e+00, -2.088626958929700e-02, 1.103686391468437e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 3.497553016892400e+00, 1.000000000000000e-10, 1.399021206756960e+00, 1.250685303607412e+00, 0.000000000000000e+00, 7.710106270710424e-01, 6.527310275418086e-08, 5.437627296936847e-03, 6.505703462687537e-05, -2.370632537556065e-04, -8.056005621460979e+04, 2.011402342759893e+01, 1.160049870311317e-08
41343, 7.765740429878999e-01, 1.186605218072100e+00, -2.026910753493000e-02, 1.111842413536146e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 3.545152842454891e+00, 1.000000000000000e-10, 1.418061136981956e+00, 1.258407084445224e+00, 0.000000000000000e+00, 8.090904875210352e-01, 6.556864142724796e-08, 5.470846643458810e-03, 6.827511766325808e-05, -2.883805584939935e-04, -8.329709856763818e+04, 2.012778345224238e+01, 1.160049870311317e-08
41344, 7.636491475116000e-01, 1.185556962599400e+00, -1.956685292687700e-02, 1.120148521363298e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 3.596286683930696e+00, 1.000000000000000e-10, 1.438514673572278e+00, 1.267091924237181e+00, 0.000000000000000e+00, 8.499975607016796e-01, 6.589993540001530e-08, 5.512418022730954e-03, 7.107415234522132e-05, -3.437909653448759e-04, -8.660409562583474e+04, 2.012114480079188e+01, 1.160049870311317e-08
41345, 7.514527554963001e-01, 1.184414683527300e+00, -1.878613526625600e-02, 1.128888823414349e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 3.653330106614830e+00, 1.000000000000000e-10, 1.461332042645932e+00, 1.277224293558449e+00, 0.000000000000000e+00, 8.956322988489871e-01, 6.628498301825080e-08, 5.555636824193786e-03, 7.386559614275452e-05, -4.053125807686776e-04, -9.058341714834618e+04, 2.012999743916343e+01, 1.160049870311317e-08
41346, 7.400389364927999e-01, 1.183188668425200e+00, -1.793335557444600e-02, 1.138204636835067e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 3.718211123262441e+00, 1.000000000000000e-10, 1.487284449304976e+00, 1.289267761655802e+00, 0.000000000000000e+00, 9.475371121670750e-01, 6.674062625391567e-08, 5.610738257960443e-03, 7.731210596449835e-05, -4.755529239068842e-04, -9.563707399632112e+04, 2.012311641303226e+01, 1.160049870311317e-08
41347, 7.294529079573000e-01, 1.181891358074700e+00, -1.701746164436700e-02, 1.148095694104849e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 3.792295655999052e+00, 1.000000000000000e-10, 1.516918262399621e+00, 1.303627545211372e+00, 0.000000000000000e+00, 1.006804738356365e+00, 6.728105762578766e-08, 5.671564764533852e-03, 8.198410785512584e-05, -5.553944884916495e-04, -1.019269600950258e+05, 2.009938657791341e+01, 1.160049870311317e-08
41348, 7.197305567598000e-01, 1.180541294025300e+00, -1.605176750478900e-02, 1.158438023949156e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 3.876328222716099e+00, 1.000000000000000e-10, 1.550531289086440e+00, 1.320617862046523e+00, 0.000000000000000e+00, 1.074030791730002e+00, 6.791654975349465e-08, 5.739422226149724e-03, 8.876607555844269e-05, -6.456458695754902e-04, -1.097451924384748e+05, 2.007961191596797e+01, 1.160049870311317e-08
41349, 7.108977214467000e-01, 1.179163477463100e+00, -1.505508505296600e-02, 1.169070670608555e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 3.970987731297458e+00, 1.000000000000000e-10, 1.588395092518983e+00, 1.340562936787753e+00, 0.000000000000000e+00, 1.149758398595089e+00, 6.865720343648872e-08, 5.821416528314979e-03, 9.903453650300462e-05, -7.480465461841120e-04, -1.195522534841535e+05, 2.000627952836380e+01, 1.160049870311317e-08
41350, 7.029677997828000e-01, 1.177786857129900e+00, -1.404965816715300e-02, 1.179461670271466e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 4.077999746838071e+00, 1.000000000000000e-10, 1.631199898735228e+00, 1.364560484136146e+00, 0.000000000000000e+00, 1.235368011027579e+00, 6.954083112065522e-08, 5.913673260162899e-03, 1.141720262280598e-04, -8.644996478254161e-04, -1.319749447678246e+05, 1.991998349275909e+01, 1.160049870311317e-08
41351, 6.959373227040000e-01, 1.176440142521700e+00, -1.305792212224500e-02, 1.194258444749307e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 4.263424616884159e+00, 1.000000000000000e-10, 1.705369846753663e+00, 1.408930904993526e+00, 0.000000000000000e+00, 1.383707907064449e+00, 7.115362223103285e-08, 6.066403942117286e-03, 1.513378634633856e-04, -1.065712149002395e-03, -1.565443848886038e+05, 1.974978173660537e+01, 1.160049870311317e-08
41352, 6.897174103956000e-01, 1.174989355990500e+00, -1.197917716479300e-02, 1.226214766028924e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 4.736773887058356e+00, 1.000000000000000e-10, 1.894709554823342e+00, 1.524563578208016e+00, 0.000000000000000e+00, 1.762387323203807e+00, 7.523587637913711e-08, 6.360128526579792e-03, 2.830745274024097e-04, -1.553208007015058e-03, -2.285746822826220e+05, 1.932609279766962e+01, 1.160049870311317e-08
41353, 6.841646350005000e-01, 1.173149316542700e+00, -1.059666325055580e-02, 1.285369182338875e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 5.748668024389552e+00, 1.000000000000000e-10, 2.299467209755821e+00, 1.765097803054292e+00, 0.000000000000000e+00, 2.571902633068764e+00, 8.323159485886937e-08, 6.669403881701721e-03, 6.692212215547768e-04, -2.464963213750113e-03, -4.084431136971517e+05, 1.847608330732202e+01, 1.160049870311317e-08
41354, 6.792481338105000e-01, 1.170815354140800e+00, -8.828170976983199e-03, 1.390604494325946e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 7.346367463238407e+00, 1.000000000000000e-10, 2.938546985295362e+00, 2.084963455116895e+00, 0.000000000000000e+00, 3.850062184147846e+00, 9.300398501137253e-08, 6.538313800795275e-03, 1.450637402691582e-03, -3.497999252175641e-03, -6.982374392837952e+05, 1.751826609833109e+01, 1.160049870311317e-08
41355, 6.750236510970000e-01, 1.168122523038900e+00, -6.774084412691101e-03, 1.562944011589897e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 9.280062674903355e+00, 1.000000000000000e-10, 3.712025069961341e+00, 2.343348690469999e+00, 0.000000000000000e+00, 5.397018353479806e+00, 1.003156790422526e-07, 5.730846352115703e-03, 2.533496938823114e-03, -4.011177629991222e-03, -9.738474362705753e+05, 1.698557052308544e+01, 1.160049870311317e-08
41356, 6.715163076689999e-01, 1.165258033075500e+00, -4.576526807432100e-03, 1.791810606201636e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.121918517739760e+01, 1.000000000000000e-10, 4.487674070959038e+00, 2.471147343870773e+00, 0.000000000000000e+00, 6.948316355475198e+00, 1.037689372452495e-07, 4.551879945555791e-03, 3.730727165619289e-03, -3.612071838860033e-03, -1.150547559873797e+06, 1.685472481551801e+01, 1.160049870311317e-08
41357, 6.687107917953000e-01, 1.162317582570600e+00, -2.309540190636000e-03, 2.006437477071927e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.280090004501653e+01, 1.000000000000000e-10, 5.120360018006612e+00, 2.517933773996873e+00, 0.000000000000000e+00, 8.213688249570346e+00, 1.050085750939806e-07, 3.719966774431669e-03, 5.242092441215269e-03, -2.160437767609580e-03, -1.364529477681180e+06, 1.741376071888187e+01, 1.160049870311317e-08
41358, 6.666176302911000e-01, 1.159335144427800e+00, 0.000000000000000e+00, 2.063724578939043e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.328761031170018e+01, 1.000000000000000e-10, 5.315044124680072e+00, 2.541116489097977e+00, 0.000000000000000e+00, 8.603056462917266e+00, 1.056181303455632e-07, 5.478792785274438e-03, 9.528348818835531e-03, 1.156718781735683e-03, -2.374664154100320e+06, 2.356287856088381e+01, 1.160049870311317e-08
41359, 6.687107917953000e-01, 1.162317582570600e+00, 2.309540190636000e-03, 1.910978971342760e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.213477841259861e+01, 1.000000000000000e-10, 4.853911365039443e+00, 2.506140242128938e+00, 0.000000000000000e+00, 7.680790943636008e+00, 1.046972983016672e-07, 3.964077280996052e-03, 4.986001558116235e-03, 3.360763442070190e-03, -1.341005743341901e+06, 1.756585090835673e+01, 1.160049870311317e-08
41360, 6.715163076689999e-01, 1.165258033075500e+00, 4.576526807432100e-03, 1.664370609418447e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.016732614247197e+01, 1.000000000000000e-10, 4.066930456988785e+00, 2.410938569290245e+00, 0.000000000000000e+00, 6.106829127534692e+00, 1.021545516282339e-07, 4.824157574002878e-03, 3.361213391552962e-03, 4.341267795684620e-03, -1.073758061433132e+06, 1.697596301293320e+01, 1.160049870311317e-08
41361, 6.750236510970000e-01, 1.168122523038900e+00, 6.774084412691101e-03, 1.455191619589437e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 8.122251635630292e+00, 1.000000000000000e-10, 3.248900654252115e+00, 2.202853843500451e+00, 0.000000000000000e+00, 4.470769522061354e+00, 9.639804696879115e-08, 5.858683968478725e-03, 2.130474792561916e-03, 4.350061534261088e-03, -8.228419364552251e+05, 1.724027282844007e+01, 1.160049870311317e-08
41362, 6.792481338105000e-01, 1.170815354140800e+00, 8.828170976983199e-03, 1.317636432126684e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 6.273875299061054e+00, 1.000000000000000e-10, 2.509550119624421e+00, 1.879185773252503e+00, 0.000000000000000e+00, 2.992068452805964e+00, 8.681939934921086e-08, 6.386477815573928e-03, 1.104209195648308e-03, 3.528218636025685e-03, -5.088253345743393e+05, 1.805264828044711e+01, 1.160049870311317e-08
41363, 6.841646350005000e-01, 1.173149316542700e+00, 1.059666325055580e-02, 1.231430690386781e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 4.853709502522395e+00, 1.000000000000000e-10, 1.941483801008957e+00, 1.555583166403269e+00, 0.000000000000000e+00, 1.855935815575038e+00, 7.630299725786812e-08, 6.259107640128067e-03, 4.386799422676037e-04, 2.356908654651513e-03, -2.521131525103751e+05, 1.911014756987232e+01, 1.160049870311317e-08
41364, 6.897174103956000e-01, 1.174989355990500e+00, 1.197917716479300e-02, 1.166132568291582e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 4.003053491869129e+00, 1.000000000000000e-10, 1.601221396747651e+00, 1.354792852533623e+00, 0.000000000000000e+00, 1.175411007052426e+00, 6.918215063247093e-08, 5.864049979045251e-03, 1.520823007216861e-04, 1.448361845603386e-03, -1.293478564054383e+05, 1.968055798167916e+01, 1.160049870311317e-08
41365, 6.959373227040000e-01, 1.176440142521700e+00, 1.305792212224500e-02, 1.120633176341764e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 3.617897575451090e+00, 1.000000000000000e-10, 1.447159030180436e+00, 1.274154874229915e+00, 0.000000000000000e+00, 8.672862739179947e-01, 6.616850534278986e-08, 5.615168758852227e-03, 6.796627683494357e-05, 9.943059842792998e-04, -9.181328864855082e+04, 1.979284515015913e+01, 1.160049870311317e-08
41366, 7.029677997828000e-01, 1.177786857129900e+00, 1.404965816715300e-02, 1.097668418829521e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 3.469302696264849e+00, 1.000000000000000e-10, 1.387721078505940e+00, 1.247384813498961e+00, 0.000000000000000e+00, 7.484103705690023e-01, 6.514649799456970e-08, 5.513607915058840e-03, 4.616825292349785e-05, 8.117107891465270e-04, -8.159095983565455e+04, 1.980709433373640e+01, 1.160049870311317e-08
41367, 7.108977214467000e-01, 1.179163477463100e+00, 1.505508505296600e-02, 1.081902355265701e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 3.383327714642233e+00, 1.000000000000000e-10, 1.353331085856893e+00, 1.234199675842149e+00, 0.000000000000000e+00, 6.796303852709097e-01, 6.463901406182640e-08, 5.462550669348100e-03, 3.631106310787000e-05, 7.070349167177933e-04, -7.719110592915739e+04, 1.980223962139994e+01, 1.160049870311317e-08
41368, 7.197305567598000e-01, 1.180541294025300e+00, 1.605176750478900e-02, 1.066180861657302e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 3.306404580497929e+00, 1.000000000000000e-10, 1.322561832199171e+00, 1.223924249093341e+00, 0.000000000000000e+00, 6.180918779554662e-01, 6.424160784591057e-08, 5.423796171351433e-03, 2.844470536951119e-05, 6.151007631512292e-04, -7.416196253766106e+04, 1.979751199858045e+01, 1.160049870311317e-08
41369, 7.294529079573000e-01, 1.181891358074700e+00, 1.701746164436700e-02, 1.051032842676049e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 3.237621618133939e+00, 1.000000000000000e-10, 1.295048647253575e+00, 1.215735874159231e+00, 0.000000000000000e+00, 5.630655080642740e-01, 6.392370522973001e-08, 5.400010508741052e-03, 2.200028123749042e-05, 5.339382235829770e-04, -7.214057063569895e+04, 1.975049889777218e+01, 1.160049870311317e-08
41370, 7.400389364927999e-01, 1.183188668425200e+00, 1.793335557444600e-02, 1.036720685556281e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 3.176583008233451e+00, 1.000000000000000e-10, 1.270633203293380e+00, 1.209282790516695e+00, 0.000000000000000e+00, 5.142346201438833e-01, 6.367240766875394e-08, 5.382841962499156e-03, 1.627071536041355e-05, 4.617812942289001e-04, -7.079451880047805e+04, 1.971742579336189e+01, 1.160049870311317e-08
41371, 7.514527554963001e-01, 1.184414683527300e+00, 1.878613526625600e-02, 1.023426383578856e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 3.122783790573763e+00, 1.000000000000000e-10, 1.249113516229505e+00, 1.204244677821360e+00, 0.000000000000000e+00, 4.711952460161329e-01, 6.347574006896468e-08, 5.369869430322087e-03, 1.085173627717177e-05, 3.978883235767223e-04, -6.992439330585717e+04, 1.967742325981050e+01, 1.160049870311317e-08
41372, 7.636491475116000e-01, 1.185556962599400e+00, 1.956685292687700e-02, 1.011136078568680e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 3.075170391188288e+00, 1.000000000000000e-10, 1.230068156475315e+00, 1.200297787595934e+00, 0.000000000000000e+00, 4.331045265077534e-01, 6.332137858019926e-08, 5.366261230364513e-03, 5.498221995090148e-06, 3.415172517737886e-04, -6.946601150338721e+04, 1.962992564702882e+01, 1.160049870311317e-08
41373, 7.765740429878999e-01, 1.186605218072100e+00, 2.026910753493000e-02, 9.996292757458576e-01, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 3.032190886191874e+00, 1.000000000000000e-10, 1.212876354476749e+00, 1.197145670856099e+00, 0.000000000000000e+00, 3.987209225106220e-01, 6.319791611262198e-08, 5.362287727935360e-03, 1.493419794894124e-08, 2.902700173892700e-04, -6.919948141072861e+04, 1.960354382766998e+01, 1.160049870311317e-08
41374, 7.901635632966000e-01, 1.187549162376000e+00, 2.088626958929700e-02, 9.884975631330073e-01, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 2.991883173915844e+00, 1.000000000000000e-10, 1.196753269566337e+00, 1.194533836871142e+00, 0.000000000000000e+00, 3.664747526897982e-01, 6.309549108988501e-08, 5.365485385377116e-03, -5.760004093510352e-06, 2.422918648257407e-04, -6.916246697569563e+04, 1.956136942041753e+01, 1.160049870311317e-08
