"PointID"	"x"	"y"	"Temperature"	"Heat_Flux"
128	1.071288964575720e+01	4.524135262449316e-01	3.434110170006806e+02	-1.929314770615208e+00	
129	1.071996958490191e+01	4.490137878930660e-01	3.434567651963673e+02	-1.910715709862864e+00	
130	1.072699524984304e+01	4.455032621078037e-01	3.435024948181219e+02	-1.892104384460741e+00	
131	1.073396490710289e+01	4.418828150588526e-01	3.435481758222365e+02	-1.873499823822117e+00	
132	1.074087683702282e+01	4.381533400373480e-01	3.435937784518015e+02	-1.854921798525409e+00	
133	1.074772933418754e+01	4.343157572354457e-01	3.436392730279729e+02	-1.836390263272642e+00	
134	1.075452070784592e+01	4.303710135192792e-01	3.436846297397470e+02	-1.817924995793782e+00	
135	1.076124928232813e+01	4.263200821953336e-01	3.437298184402979e+02	-1.799544627760566e+00	
136	1.076791339745910e+01	4.221639627702973e-01	3.437748085756402e+02	-1.781265872080513e+00	
137	1.077451140896814e+01	4.179036807044491e-01	3.438195693711500e+02	-1.763104755962710e+00	
138	1.078104168889464e+01	4.135402871586401e-01	3.438640700548287e+02	-1.745077305263581e+00	
139	1.078750262598973e+01	4.090748587349369e-01	3.439082800225402e+02	-1.727199589397920e+00	
140	1.079389262611388e+01	4.045084972109851e-01	3.439521689473887e+02	-1.709487467493438e+00	
141	1.080021011263016e+01	3.998423292681625e-01	3.439957068786180e+02	-1.691956367150896e+00	
142	1.080645352679330e+01	3.950775062135874e-01	3.440388643613266e+02	-1.674621290857461e+00	
143	1.081262132813429e+01	3.902152036960502e-01	3.440816125762547e+02	-1.657496940915280e+00	
144	1.081871199484044e+01	3.852566214159412e-01	3.441239234767432e+02	-1.640597936484424e+00	
145	1.082472402413087e+01	3.802029828292406e-01	3.441657698947768e+02	-1.623938883122706e+00	
146	1.083065593262732e+01	3.750555348456499e-01	3.442071256071792e+02	-1.607534484283780e+00	
147	1.083650625672012e+01	3.698155475209365e-01	3.442479653393807e+02	-1.591399697788834e+00	
148	1.084227355292935e+01	3.644843137435640e-01	3.442882646616083e+02	-1.575548855813546e+00	
149	1.084795639826097e+01	3.590631489156941e-01	3.443279999160499e+02	-1.559995963532427e+00	
150	1.085355339055792e+01	3.535533906286292e-01	3.443671480788972e+02	-1.544753948857849e+00	
151	1.085906314884610e+01	3.479563983327816e-01	3.444056866633460e+02	-1.529834210531628e+00	
152	1.086448431367511e+01	3.422735530022508e-01	3.444435937111514e+02	-1.515246688594045e+00	
153	1.086981554745364e+01	3.365062567940871e-01	3.444808478429326e+02	-1.500999659415258e+00	
154	1.087505553477952e+01	3.306559327023317e-01	3.445174284030866e+02	-1.487100220124095e+00	
155	1.088020298276430e+01	3.247240242069142e-01	3.445533156255542e+02	-1.473554680783673e+00	
156	1.088525662135220e+01	3.187119949174936e-01	3.445884907609010e+02	-1.460368256010146e+00	
157	1.089021520363353e+01	3.126213282123372e-01	3.446229362469437e+02	-1.447546044904142e+00	
158	1.089507750615230e+01	3.064535268723173e-01	3.446566357420576e+02	-1.435092495109573e+00	
159	1.089984232920812e+01	3.002101127101233e-01	3.446895741099569e+02	-1.423009886764761e+00	
160	1.090450849715221e+01	2.938926261947776e-01	3.447217376414823e+02	-1.411299700376148e+00	
161	1.090907485867744e+01	2.875026260715464e-01	3.447531142723171e+02	-1.399963243858208e+00	
162	1.091354028710243e+01	2.810416889773442e-01	3.447836937273327e+02	-1.389001838430367e+00	
163	1.091790368064955e+01	2.745114090517217e-01	3.448134675930822e+02	-1.378417693007326e+00	
164	1.092216396271671e+01	2.679133975435352e-01	3.448424291561562e+02	-1.368212221358787e+00	
165	1.092632008214308e+01	2.612492824133959e-01	3.448705733176319e+02	-1.358386600378988e+00	
166	1.093037101346838e+01	2.545207079319946e-01	3.448978964639475e+02	-1.348942056963135e+00	
167	1.093431575718590e+01	2.477293342744022e-01	3.449243962271054e+02	-1.339879082196808e+00	
168	1.093815333998917e+01	2.408768371104465e-01	3.449500712716900e+02	-1.331197810397759e+00	
169	1.094188281501206e+01	2.339649071912664e-01	3.449749210081973e+02	-1.322897583415163e+00	
170	1.094550326206240e+01	2.269952499321439e-01	3.449989452899118e+02	-1.314976517486859e+00	
171	1.094901378784907e+01	2.199695849917175e-01	3.450221441318553e+02	-1.307430748395954e+00	
172	1.095241352620235e+01	2.128896458476840e-01	3.450445175669522e+02	-1.300254326944029e+00	
173	1.095570163828768e+01	2.057571793690866e-01	3.450660656496489e+02	-1.293439665528613e+00	
174	1.095887731281260e+01	1.985739453853041e-01	3.450867885470173e+02	-1.286978112490857e+00	
175	1.096193976622694e+01	1.913417162518359e-01	3.451066866478828e+02	-1.280860008169216e+00	
176	1.096488824291615e+01	1.840622764130018e-01	3.451257607212950e+02	-1.275075199670606e+00	
177	1.096772201538772e+01	1.767374219616578e-01	3.451440120763647e+02	-1.269613577742567e+00	
178	1.097044038445069e+01	1.693689601960344e-01	3.451614426828745e+02	-1.264465397884016e+00	
179	1.097304267938818e+01	1.619587091738154e-01	3.451780551966854e+02	-1.259621141685569e+00	
180	1.097552825812286e+01	1.545084972635583e-01	3.451938529730283e+02	-1.255071817509430e+00	
181	1.097789650737535e+01	1.470201626935712e-01	3.452088400122537e+02	-1.250808968343464e+00	
182	1.098014684281559e+01	1.394955530983588e-01	3.452230208416424e+02	-1.246824245031547e+00	
183	1.098227870920700e+01	1.319365250627447e-01	3.452364004142137e+02	-1.243109392733843e+00	
184	1.098429158054343e+01	1.243449436637881e-01	3.452489840219403e+02	-1.239656335151150e+00	
185	1.098618496017900e+01	1.167226820106042e-01	3.452607772174186e+02	-1.236457214359624e+00	
186	1.098795838095061e+01	1.090716207822001e-01	3.452717857437289e+02	-1.233504533558904e+00	
187	1.098961140529324e+01	1.013936477634487e-01	3.452820154632271e+02	-1.230791641273137e+00	
188	1.099114362534785e+01	9.369065737930360e-02	3.452914721994063e+02	-1.228312481940387e+00	
189	1.099255466306209e+01	8.596455022737942e-02	3.453001615297094e+02	-1.226060746469358e+00	
190	1.099384417028349e+01	7.821723260900744e-02	3.453080886734480e+02	-1.224029886827754e+00	
191	1.099501182884546e+01	7.045061605888343e-02	3.453152584687508e+02	-1.222213575635871e+00	
192	1.099605735064571e+01	6.266661687342655e-02	3.453216753696561e+02	-1.220606109642280e+00	
193	1.099698047771738e+01	5.486715563796102e-02	3.453273434102396e+02	-1.219202695025944e+00	
194	1.099778098229269e+01	4.705415675283992e-02	3.453322660889986e+02	-1.217998881568755e+00	
195	1.099845866685911e+01	3.922954795862946e-02	3.453364462719628e+02	-1.216990082761807e+00	
196	1.099901336420811e+01	3.139525986046723e-02	3.453398861964372e+02	-1.216171745437915e+00	
197	1.099944493747642e+01	2.355322545171353e-02	3.453425875538998e+02	-1.215539944746321e+00	
198	1.099975328017979e+01	1.570537963701581e-02	3.453445515669378e+02	-1.215091936731109e+00	
199	1.099993831623927e+01	7.853658754898052e-03	3.453457789786713e+02	-1.214825849013377e+00	
200	1.100000000000000e+01	1.000000000000000e-10	3.453462700158756e+02	-1.214740451991975e+00	
201	1.099993831624239e+01	-7.853658556922213e-03	3.453460243669105e+02	-1.214835053161054e+00	
202	1.099975328018594e+01	-1.570537944111243e-02	3.453450411826032e+02	-1.215109757886967e+00	
203	1.099944493748555e+01	-2.355322525792876e-02	3.453433190506114e+02	-1.215565196014811e+00	
204	1.099901336422016e+01	-3.139525966884592e-02	3.453408559809175e+02	-1.216202205339494e+00	
205	1.099845866687402e+01	-3.922954776921516e-02	3.453376494528533e+02	-1.217021673376412e+00	
206	1.099778098231039e+01	-4.705415656567422e-02	3.453336965533109e+02	-1.218024813145121e+00	
207	1.099698047773779e+01	-5.486715545308397e-02	3.453289941752113e+02	-1.219213844675082e+00	
208	1.099605735066877e+01	-6.266661669087753e-02	3.453235391785207e+02	-1.220592295650945e+00	
209	1.099501182887110e+01	-7.045061587869897e-02	3.453173284863279e+02	-1.222165227965897e+00	
210	1.099384417031165e+01	-7.821723243122332e-02	3.453103590778724e+02	-1.223939024385837e+00	
211	1.099255466309269e+01	-8.596455005202992e-02	3.453026279093813e+02	-1.225920676788239e+00	
212	1.099114362538083e+01	-9.369065720642096e-02	3.452941318726784e+02	-1.228118284396782e+00	
213	1.098961140532852e+01	-1.013936475930636e-01	3.452848676700470e+02	-1.230540418000058e+00	
214	1.098795838098813e+01	-1.090716206143422e-01	3.452748316926885e+02	-1.233195822165490e+00	
215	1.098618496021868e+01	-1.167226818453011e-01	3.452640199178458e+02	-1.236092638833492e+00	
216	1.098429158058521e+01	-1.243449435010663e-01	3.452524279401347e+02	-1.239238839347945e+00	
217	1.098227870925080e+01	-1.319365249026281e-01	3.452400510471173e+02	-1.242642419144322e+00	
218	1.098014684286135e+01	-1.394955529408705e-01	3.452268843010712e+02	-1.246311436653955e+00	
219	1.097789650742298e+01	-1.470201625387323e-01	3.452129226227621e+02	-1.250254000759480e+00	
220	1.097552825817230e+01	-1.545084971113890e-01	3.451981608749689e+02	-1.254477848175259e+00	
221	1.097304267943936e+01	-1.619587090243338e-01	3.451825940269640e+02	-1.258991150829543e+00	
222	1.097044038450353e+01	-1.693689600492569e-01	3.451662172574297e+02	-1.263802701652440e+00	
223	1.096772201544215e+01	-1.767374218175993e-01	3.451490259577694e+02	-1.268921662675614e+00	
224	1.096488824297210e+01	-1.840622762716758e-01	3.451310156519545e+02	-1.274356605552843e+00	
225	1.096193976628435e+01	-1.913417161132535e-01	3.451121819674999e+02	0.000000000000000e+00	
226	1.095887731287138e+01	-1.985739452494764e-01	3.450925207803469e+02	0.000000000000000e+00	
227	1.095570163834776e+01	-2.057571792360219e-01	3.450720284906482e+02	-1.292623076003330e+00	
228	1.095241352626367e+01	-2.128896457173887e-01	3.450507023237587e+02	-1.299384594923915e+00	
229	1.094901378791154e+01	-2.199695848641974e-01	3.450285405265442e+02	-1.306492589820896e+00	
230	1.094550326212596e+01	-2.269952498074028e-01	3.450055424332085e+02	-1.313953653134889e+00	
231	1.094188281507663e+01	-2.339649070693066e-01	3.449817084558068e+02	-1.321774387584990e+00	
232	1.093815334005469e+01	-2.408768369912687e-01	3.449570400074823e+02	-1.329960693302793e+00	
233	1.093431575725229e+01	-2.477293341580054e-01	3.449315394498537e+02	-1.338517127013530e+00	
234	1.093037101353557e+01	-2.545207078183765e-01	3.449052101534728e+02	-1.347446791199144e+00	
235	1.092632008221101e+01	-2.612492823025527e-01	3.448780566880656e+02	-1.356752117373188e+00	
236	1.092216396278530e+01	-2.679133974354612e-01	3.448500850307780e+02	-1.366435913271703e+00	
237	1.091790368071872e+01	-2.745114089464097e-01	3.448213026302427e+02	-1.376501602672124e+00	
238	1.091354028717213e+01	-2.810416888747863e-01	3.447917182987053e+02	-1.386952789154094e+00	
239	1.090907485874759e+01	-2.875026259717320e-01	3.447613419930238e+02	-1.397792855365667e+00	
240	1.090450849722274e+01	-2.938926260976954e-01	3.447301845118138e+02	-1.409024293014047e+00	
241	1.089984232927897e+01	-3.002101126157605e-01	3.446982571702446e+02	-1.420647909594434e+00	
242	1.089507750622339e+01	-3.064535267806592e-01	3.446655715315728e+02	-1.432661863133787e+00	
243	1.089021520370480e+01	-3.126213281233678e-01	3.446321393173919e+02	-1.445061327010232e+00	
244	1.088525662142359e+01	-3.187119948311959e-01	3.445979725428904e+02	-1.457838995779279e+00	
245	1.088020298283574e+01	-3.247240241232694e-01	3.445630838056870e+02	-1.470986083393300e+00	
246	1.087505553485094e+01	-3.306559326213198e-01	3.445274865951346e+02	-1.484492902024662e+00	
247	1.086981554752497e+01	-3.365062567156862e-01	3.444911955782130e+02	-1.498349344794704e+00	
248	1.086448431374630e+01	-3.422735529264379e-01	3.444542268222194e+02	-1.512545195012791e+00	
249	1.085906314891709e+01	-3.479563982595323e-01	3.444165979354661e+02	-1.527070238357287e+00	
250	1.085355339062863e+01	-3.535533905579183e-01	3.443783281348803e+02	-1.541914551478001e+00	
251	1.084795639833134e+01	-3.590631488474946e-01	3.443394381937409e+02	-1.557068333424834e+00	
252	1.084227355299933e+01	-3.644843136778474e-01	3.442999502952218e+02	-1.572521342458623e+00	
253	1.083650625678965e+01	-3.698155474576733e-01	3.442598878714387e+02	-1.588262165057180e+00	
254	1.083065593269633e+01	-3.750555347848095e-01	3.442192755494357e+02	-1.604278291266660e+00	
255	1.082472402419931e+01	-3.802029827707901e-01	3.441781391981548e+02	-1.620557229582329e+00	
256	1.081871199490825e+01	-3.852566213598479e-01	3.441365059008153e+02	-1.637086952203230e+00	
257	1.081262132820141e+01	-3.902152036422794e-01	3.440944037916424e+02	-1.653855823641662e+00	
258	1.080645352685968e+01	-3.950775061621031e-01	3.440518617580796e+02	-1.670851603618523e+00	
259	1.080021011269573e+01	-3.998423292189280e-01	3.440089091618252e+02	-1.688060830898049e+00	
260	1.079389262617860e+01	-4.045084971639622e-01	3.439655756522698e+02	-1.705468663040629e+00	
261	1.078750262605355e+01	-4.090748586900864e-01	3.439218910858721e+02	-1.723059007768154e+00	
262	1.078104168895749e+01	-4.135402871159217e-01	3.438778855318269e+02	-1.740814659856547e+00	
263	1.077451140902999e+01	-4.179036806638213e-01	3.438335893627589e+02	-1.758717642681758e+00	
264	1.076791339751989e+01	-4.221639627317178e-01	3.437890334164666e+02	-1.776750021046130e+00	
265	1.076124928238782e+01	-4.263200821587586e-01	3.437442491345479e+02	-1.794894668371443e+00	
266	1.075452070790445e+01	-4.303710134846644e-01	3.436992685917963e+02	-1.813135843694823e+00	
267	1.074772933424487e+01	-4.343157572027455e-01	3.436541243400397e+02	-1.831458881025032e+00	
268	1.074087683707890e+01	-4.381533400065156e-01	3.436088491113383e+02	-1.849849110312644e+00	
269	1.073396490715768e+01	-4.418828150298408e-01	3.435634755468521e+02	-1.868291146086325e+00	
270	1.072699524989650e+01	-4.455032620805642e-01	3.435180360515701e+02	-1.886769142040236e+00	
271	1.071996958495400e+01	-4.490137878675495e-01	3.434725627160827e+02	-1.905267254664645e+00	
272	1.071288964580787e+01	-4.524135262210879e-01	3.434270872300968e+02	-1.923769973574970e+00	
273	1.070575717932716e+01	-4.557016383066117e-01	3.433816407236739e+02	-1.942261632987237e+00	
274	1.069857394534125e+01	-4.588773128316646e-01	3.433362536095072e+02	-1.960725622248356e+00	
275	1.069134171620564e+01	-4.619397662460762e-01	3.432909555547686e+02	-1.979144187552545e+00	
276	1.068406227636465e+01	-4.648882429352906e-01	3.432457756188376e+02	-1.997498673216599e+00	
277	1.067673742191114e+01	-4.677220154068037e-01	3.432007425652772e+02	-2.015771813505179e+00	
278	1.066936896014334e+01	-4.704403844696605e-01	3.431558849803777e+02	-2.033947944678966e+00	
279	1.066195870911894e+01	-4.730426794069704e-01	3.431112312006067e+02	-2.052012479781733e+00	
280	1.065450849720649e+01	-4.755282581413964e-01	3.430668091419184e+02	-2.069951184600877e+00	
281	1.064702016263431e+01	-4.778965073935783e-01	3.430226461283154e+02	-2.087749506533522e+00	
282	1.063949555303690e+01	-4.801468428334497e-01	3.429787688135672e+02	-2.105392363039901e+00	
283	1.063193652499908e+01	-4.822787092244131e-01	3.429352032255134e+02	-2.122864921803957e+00	
284	1.062434494359792e+01	-4.842915805603365e-01	3.428919747878612e+02	-2.140152235730940e+00	
285	1.061672268194254e+01	-4.861849601953366e-01	3.428491084068749e+02	-2.157239381482455e+00	
